,installation_id,airly_sensor,sponsor,elevation,geolocation_latitude,geolocation_longitude,address_country,address_city,address_street,address_number
1599,932,True,Olkusz,356.92,50.27829,19.553793,Poland,Olkusz,Kantego,5
1600,702,True,Brzesko,268.03,49.966419,20.575871,Poland,Jasień,Zielna,1
1601,2907,True,Biecz,269.28,49.757343,21.22545,Poland,Binarowa,,
1602,10184,False,European Environment Agency,-5.79,52.804721,5.050842,Netherlands,Wieringerwerf,,
1603,301,True,Michałowice,340.11,50.162285,19.946915,Poland,Michałowice,Leśna,113
1604,937,True,Olkusz,366.6,50.27755,19.561504,Poland,Olkusz,Szpitalna,32
1605,2750,True,Biecz,275.12,49.735824,21.296611,Poland,Grudna Kępska,,
1606,6643,True,SRGZ,337.94,50.17268,19.91511,Poland,Owczary,,
1607,2772,True,OW Żagiel,291.04,50.462957,18.924722,Poland,Nowe Chechło,Rekreacyjna,368
1608,9247,False,Umweltbundesamnt,101.52,51.5645,14.3764,Germany,Spremberg,Lustgartenstraße,4A
1609,244,True,Zielonki,332.63,50.173598,19.914051,Poland,Owczary,,
1610,2925,True,Brzeskie Przedsiębiorstwo Energetyki Cieplnej Sp. z o.o.,149.4,50.855508,17.471009,Poland,Brzeg,Piastowska,29
1611,2158,True,Skała,400.27,50.193085,19.853016,Poland,Smardzowice,,
1612,8843,True,Związek Gmin Dorzecza Wisłoki,274.97,49.682576,21.463058,Poland,Dębowiec,,
1613,2691,True,Brzeskie Przedsiębiorstwo Energetyki Cieplnej Sp. z o.o.,141.11,50.84959,17.495615,Poland,Brzeg,Saperska,16
1614,287,True,Niepołomice,184.0,50.049535,20.32377,Poland,Zabierzów Bocheński,,
1615,7933,True,Kąty Wrocławskie,137.22,51.034345,16.7578,Poland,Kąty Wrocławskie,1 Maja,59
1616,6910,True,Tarnowskie Góry,266.73,50.496261,18.811872,Poland,Tarnowskie Góry,Jagodowa,72A
1617,938,True,Olkusz,375.85,50.277588,19.57159,Poland,Olkusz,Francesco Nullo,29
1618,353,True,Michałowice,285.06,50.137146,20.041231,Poland,Raciborowice,,
1619,8983,True,Michałowice,353.61,50.170006,19.936647,Poland,Górna Wieś,,
1620,2985,True,Brzeskie Przedsiębiorstwo Energetyki Cieplnej Sp. z o.o.,137.88,50.863117,17.450833,Poland,Brzeg,Zielona,35
1621,7907,True,Olkusz,377.34,50.279545,19.570642,Poland,Olkusz,Skalska,15
1622,5649,True,Michałowice,260.39,50.157944,19.979183,Poland,Michałowice,pl. Józefa Piłsudskiego,1
1623,9711,False,DEFRA UK,40.52,52.969376,-1.188851,United Kingdom,,Grace Drive,21
1624,2934,True,Brzeskie Przedsiębiorstwo Energetyki Cieplnej Sp. z o.o.,145.61,50.862177,17.461085,Poland,Brzeg,Robotnicza,22
1625,2545,True,Gmina Kocmyrzów-Luborzyca,234.05,50.116828,20.11815,Poland,Dojazdów,,
1626,936,True,Olkusz,370.82,50.283718,19.563555,Poland,Olkusz,Cegielniana,20
1627,354,True,Michałowice,264.02,50.145447,20.027565,Poland,Zdzięsławice,,
1628,2741,True,Brzeskie Przedsiębiorstwo Energetyki Cieplnej Sp. z o.o.,144.5,50.859048,17.479024,Poland,Brzeg,Ofiar Katynia,9
1629,2725,True,Brzeskie Przedsiębiorstwo Energetyki Cieplnej Sp. z o.o.,145.88,50.861898,17.469449,Poland,Brzeg,Rynek,1
1630,3076,True,Brzeskie Przedsiębiorstwo Energetyki Cieplnej Sp. z o.o.,145.7,50.858184,17.485006,Poland,Brzeg,Bohaterów Monte Cassino,14
1631,710,True,Brzesko,227.53,49.968998,20.605349,Poland,Brzesko,Słowackiego,1
1632,3404,True,Brzesko,221.54,49.968037,20.61338,Poland,Brzesko,Bartosza Głowackiego,51
1633,2195,True,Aviva,220.88,49.968422,20.61232,Poland,Brzesko,Bartosza Głowackiego,49
1634,7057,True,Skała,402.72,50.196609,19.87323,Poland,Cianowice Duże,,
1635,5687,True,Opole,148.57,50.761458,17.872532,Poland,Brzezie,Dobrzeńska,38
1636,2673,True,Aviva,248.89,50.531975,18.719139,Poland,Tworóg,Droga Wojewódzka 907,16
1637,946,True,Pleśna (gmina),227.21,49.891918,20.856361,Poland,Janowice,,
1638,335,True,Michałowice,249.72,50.160854,19.99761,Poland,Masłomiąca,Długa,41
1639,9979,True,AGROSAR Dystrybucja owoców i warzyw Marek Sarota ,203.22,50.098682,20.211686,Poland,Tropiszów,,
1640,318,True,Skała,375.5,50.194065,19.900494,Poland,Szczodrkowice,,
1641,7685,True,Michałowice,286.45,50.155872,20.02762,Poland,Więcławice Stare,Więcławice,49
1642,320,True,Michałowice,275.6,50.151409,20.044298,Poland,Pielgrzymowice,,
1643,9393,False,Umweltbundesamnt,65.83,52.359478,9.7155,Germany,Hannover,Hanomaghof,2
1644,8110,True,Olkusz,351.4,50.30077,19.547667,Poland,Olkusz,Długa,67
1645,6568,True,Niepołomice,187.42,50.067629,20.318886,Poland,Zabierzów Bocheński,,
1646,3233,True,Żórawina,130.97,50.981704,17.039932,Poland,Żórawina,Kopernika,14
1647,9151,False,Umweltbundesamnt,85.86,52.36292,9.70612,Germany,Hannover,Am Lindener Berge,27
1648,7582,True,Brzesko,220.23,49.968277,20.644014,Poland,,,
1649,2293,True,Brzesko,219.17,49.972988,20.629259,Poland,Brzesko,Wincentego Zydronia,11
1650,7808,True,Aviva,185.43,50.678153,18.221624,Poland,Ozimek,Janusza Korczaka,12
1651,8126,True,Michałowice,359.71,50.185143,19.947767,Poland,Kozierów,,
1652,7565,True,Aviva,310.56,50.445301,19.064042,Poland,,Kamienna,
1653,2869,True,Gmina Kocmyrzów-Luborzyca,288.97,50.136154,20.113141,Poland,Luborzyca,,
1654,2832,True,Michałowice,250.14,50.174309,19.987906,Poland,Zerwana,,
1655,366,True,Michałowice,277.77,50.180222,19.970085,Poland,Wilczkowice,,
1656,7022,True,Rzepiennik Strzyżewski,292.33,49.81374,21.137405,Poland,Olszyny,,
1657,8965,True,Gmina Tarnowiec,297.08,49.686602,21.522855,Poland,Nowy Glinik,,
1658,8848,True,Związek Gmin Dorzecza Wisłoki,247.69,49.749268,21.33896,Poland,Skołyszyn,Skołyszyn,283
1659,2563,True,Miasteczko Śląskie,305.02,50.491441,18.922671,Poland,Miasteczko Śląskie,Rynek,8
1660,2827,True,Michałowice,252.74,50.182739,19.977823,Poland,Wilczkowice,,
1661,5689,True,Opole,157.46,50.763182,17.931148,Poland,Świerkle,Mickiewicza,6A
1662,349,True,Michałowice,316.26,50.165009,20.039921,Poland,Sieborowice,,
1663,321,True,Brzesko,219.8,49.979252,20.642754,Poland,Jadowniki,Szkolna,5
1664,2739,True,Gmina Kocmyrzów-Luborzyca,255.02,50.145145,20.109311,Poland,Wysiołek Luborzycki,,
1665,8961,True,Gmina Skołyszyn,265.75,49.777503,21.275747,Poland,Święcany,,
1666,611,True,Niepołomice,185.43,50.079423,20.331183,Poland,Wola Zabierzowska,,
1667,527,True,Iwanowice,343.86,50.197788,19.945341,Poland,Damice,,
1668,2926,True,Miasteczko Śląskie,298.9,50.489753,18.948687,Poland,Miasteczko Śląskie,Okólna,4
1669,8833,True,Oława,130.23,50.937266,17.280169,Poland,Oława,Iglasta,1
1670,107,False,State Environmental Monitoring Station,122.2,51.204503,16.180513,Poland,Legnica,aleja Rzeczypospolitej,6D
1671,292,True,Niepołomice,184.54,50.075104,20.351506,Poland,Chobot,,
1672,860,True,eurobank,122.58,51.208967,16.164072,Poland,Legnica,Szpitalna,26A
1673,2167,True,Aviva,122.7,51.208904,16.164394,Poland,Legnica,Najświętszej Marii Panny,18a
1674,317,True,Skała,385.16,50.213379,19.9042,Poland,Rzeplin,,
1675,926,True,Pleśna (gmina),311.01,49.886322,20.954494,Poland,Lichwin,,
1676,313,True,Skała,415.64,50.230202,19.852896,Poland,Skała,Rynek,29
1677,8952,True,Miasto Jasło,246.28,49.717641,21.471583,Poland,Jasło,Św. Jana z Dukli,91
1678,7983,False,LIFE-IP MALOPOLSKA LIFE14 IPE PL 021,416.64,50.230379,19.85352,Poland,Skała,Rynek,20-21
1679,8835,True,Oława,130.49,50.936054,17.299737,Poland,Oława,Jarosława Iwaszkiewicza,11
1680,9663,False,DEFRA UK,184.19,52.980435,-2.111898,United Kingdom,,Uttoxeter Road,577
1681,8964,True,Gmina Szerzyny,274.91,49.806993,21.203017,Poland,Ołpiny,,
1682,332,True,Michałowice,315.7,50.175018,20.039064,Poland,Zagórzyce Dworskie,,
1683,9194,False,Umweltbundesamnt,81.56,52.26673,10.54055,Germany,Braunschweig,Altewiekring,25
1684,8946,True,Miasto Jasło,231.07,49.727043,21.450312,Poland,Jasło,Rafineryjna,3a
1685,6628,True,Gmina Kocmyrzów-Luborzyca,287.89,50.163351,20.082435,Poland,Kocmyrzów,,
1686,8845,True,Związek Gmin Dorzecza Wisłoki,279.86,49.651973,21.675291,Poland,Chorkówka,,
1687,312,True,Skała,402.93,50.231415,19.859959,Poland,Skała,Polna,20
1688,9860,True,Oława,131.66,50.940895,17.293321,Poland,Oława,11 Listopada,21A
1689,7478,False,State Environmental Monitoring Station,129.7,50.942073,17.291333,Poland,Oława,Żołnierzy Armii Krajowej,9
1690,350,True,Michałowice,275.57,50.183804,20.022509,Poland,Wola Więcławska,,
1691,1007,True,eurobank,133.16,50.942318,17.294954,Poland,Oława,Rynek,2
1692,8832,True,Oława,130.65,50.945617,17.283761,Poland,Oława,Władysława Broniewskiego,6
1693,6942,True,Żórawina,126.87,51.016294,17.001699,Poland,Karwiany,Wrocławska,13
1694,8836,True,Oława,130.02,50.942202,17.305056,Poland,Oława,Rybacka,6A
1695,714,True,Brzesko,207.04,50.003517,20.619102,Poland,,Wiślana,47
1696,8831,True,Oława,130.16,50.9481,17.291104,Poland,Oława,Lipowa,20
1697,8837,True,Oława,129.27,50.946019,17.30067,Poland,Oława,Sportowa,6
1698,314,True,Skała,333.63,50.224895,19.912394,Poland,Przybysławice,,
1699,8849,True,Związek Gmin Dorzecza Wisłoki,268.0,49.809226,21.244983,Poland,Szerzyny,,
1700,8949,True,Miasto Jasło,246.67,49.727543,21.492392,Poland,Jasło,Sobniowska,58
1701,8950,True,Miasto Jasło,233.02,49.739592,21.461049,Poland,Jasło,Wincentego Pola,41
1702,7029,True,Brzesko,215.89,49.995384,20.677931,Poland,Sterkowiec,Sosnowa,20
1703,8948,True,Miasto Jasło,235.73,49.737988,21.471093,Poland,Jasło,Alojzego Metzgera,
1704,33,False,State Environmental Monitoring Station,223.8,49.744884,21.454617,Poland,Jasło,Władysława Sikorskiego,85
1705,725,True,Brzesko,228.0,50.004482,20.654957,Poland,Szczepanów,Przyszkolna,22
1706,9188,False,Umweltbundesamnt,53.93,52.12076,11.632669,Germany,Magdeburg,Schleinufer,13
1707,8816,True,Iwanowice,326.96,50.205261,20.013813,Poland,,,
1708,8844,True,Związek Gmin Dorzecza Wisłoki,257.44,49.71364,21.555337,Poland,Umieszcz,,
1709,6570,True,Bochnia,186.93,50.057364,20.498406,Poland,Bogucice,,
1710,8947,True,Miasto Jasło,225.12,49.74686,21.461885,Poland,Jasło,Szkolna,38
1711,7059,True,Skała,326.88,50.241882,19.900396,Poland,Minoga,,
1712,9358,False,Umweltbundesamnt,58.18,52.127899,11.611464,Germany,Magdeburg,Hans-Löscher-Straße,30
1713,8962,True,Gmina Skołyszyn,295.3,49.792241,21.331955,Poland,Jabłonica,,
1714,8855,True,Związek Gmin Dorzecza Wisłoki,233.95,49.746175,21.472147,Poland,Jasło,Sokoła,8
1715,8038,True,Powiat Tarnowski,206.52,49.954471,20.834556,Poland,Wojnicz,Jagiellońska,17
1716,6251,True,eurobank,235.43,49.746561,21.475366,Poland,Jasło,Rynek,10
1717,2872,True,Gmina Kocmyrzów-Luborzyca,252.29,50.176347,20.130322,Poland,Goszyce,,53
1718,7070,True,Iwanowice,276.68,50.222931,19.978359,Poland,,,
1719,924,True,Pleśna (gmina),222.16,49.922661,20.944639,Poland,Pleśna,,
1720,944,True,Anonymous SmogFighter,355.88,49.928935,20.926466,Poland,Pleśna,,
1721,9377,False,Umweltbundesamnt,56.46,52.131742,11.631919,Germany,Magdeburg,Otto-von-Guericke-Straße,10
1722,943,True,Pleśna (gmina),260.49,49.9391,20.903543,Poland,Szczepanowice,,
1723,2765,True,Aviva,127.46,51.074915,16.879763,Poland,Smolec,Wierzbowa,5
1724,8958,True,Gmina Brzyska,247.54,49.783879,21.387473,Poland,Lipnica Dolna,,
1725,8951,True,Miasto Jasło,234.61,49.753666,21.480298,Poland,Jasło,Skalna,14
1726,2170,True,Brzesko,195.35,50.03527,20.611729,Poland,Bucze,Rudzka,
1727,8859,True,Związek Gmin Dorzecza Wisłoki,225.35,49.748766,21.496062,Poland,Jasło,Towarowa,29
1728,7918,True,Brzesko,205.2,50.007819,20.699338,Poland,Wokowice,Centralna,44
1729,8963,True,Gmina Szerzyny,275.78,49.818823,21.291876,Poland,Czermna,,
1730,960,True,Anonymous SmogFighter,351.44,50.342999,19.615278,Poland,Zalesie Golczowskie,Główna,1
1731,477,True,Anonymous SmogFighter,350.17,50.344055,19.614944,Poland,Zalesie Golczowskie,Główna,1
1732,2974,True,Aviva,126.18,51.024795,17.113705,Poland,Święta Katarzyna,Główna,94
1733,863,True,Borzęcin (gmina),198.26,50.02039,20.685827,Poland,Łęki,,
1734,8957,True,Gmina Brzyska,230.45,49.790529,21.398687,Poland,Wróblowa,,
1735,875,True,Krosno,286.52,49.66827,21.7645,Poland,Krosno,Grunwaldzka,15
1736,8954,True,Gmina Tarnowiec,231.35,49.743998,21.544841,Poland,Roztoki,,
1737,447,True,Iwanowice,288.21,50.243137,19.976721,Poland,Sieciechowice,,
1738,876,True,Krosno,281.77,49.669472,21.77257,Poland,Krosno,Franciszka Ksawerego Dmochowskiego,16
1739,2423,True,Borzęcin (gmina),195.49,50.033276,20.661733,Poland,Przyborów,,
1740,643,True,Powiat Tarnowski,245.15,49.881924,21.135838,Poland,Ryglice,Tarnowska,23
1741,7539,True,Powiat Tarnowski,235.4,49.951069,20.923365,Poland,Rzuchowa,,
1742,9033,True,Związek Gmin Dorzecza Wisłoki,258.02,49.711027,21.653366,Poland,Jedlicze,Rejtana,38A
1743,2700,True,Aviva,121.18,51.072426,16.965954,Poland,Wrocław,Błogosławionej Wincentego Kadłubka,33
1744,9636,False,DEFRA UK,172.63,53.028209,-2.175133,United Kingdom,,,
1745,7407,True,Green Energy,114.86,51.166945,16.578264,Poland,Środa Śląska,Jastrzębia,2
1746,7406,True,Green Energy,126.18,51.164111,16.593884,Poland,Środa Śląska,plac Wolności,25
1747,401,True,Iwanowice,296.64,50.261436,19.948608,Poland,Grzegorzowice Wielkie,,
1748,2987,True,Krosno,273.06,49.6823,21.759722,Poland,Krosno,Wincentego Witosa,3
1749,7865,True,Mirek Stanek,201.3,50.132649,20.372232,Poland,Nowe Brzesko,Polna,10
1750,7462,True,Skała,324.34,50.273076,19.914374,Poland,Gołyszyn,,
1751,5670,True,Gmina Łazy,338.01,50.428279,19.391799,Poland,Łazy,Parkowa,4
1752,3519,True,Aviva,120.08,51.034927,17.147323,Poland,Siechnice,Szkolna,4
1753,874,True,Krosno,277.11,49.689934,21.747864,Poland,Krosno,Podkarpacka,16
1754,787,True,eurobank,122.98,51.072434,17.006976,Poland,Wrocław,aleja Karkonoska,8
1755,7382,True,"Niepubliczna Szkoła Podstawowa z Oddziałami Specjalnymi ""Niebieska 21""",277.41,49.688332,21.757224,Poland,Krosno,Feliksa Czajkowskiego,53
1756,8956,True,Gmina Brzyska,222.67,49.807452,21.402597,Poland,Ujazd,,
1757,2712,True,Aviva,118.64,51.046252,17.114337,Poland,Radwanice,Szkolna,14
1758,8022,True,Borzęcin (gmina),200.94,50.022968,20.738235,Poland,Bielcza,,
1759,888,True,Krosno,272.72,49.700298,21.723768,Poland,Krosno,Decowskiego,9
1760,8856,True,Związek Gmin Dorzecza Wisłoki,379.03,49.854706,21.262057,Poland,Jodłowa,,
1761,7403,True,Green Energy,133.66,51.16546,16.636481,Poland,Komorniki,ul. Krótka,1
1762,942,True,Pleśna (gmina),230.02,49.95509,20.962965,Poland,,,
1763,889,True,Krosno,282.73,49.685009,21.783888,Poland,Krosno,Powstańców Śląskich,37
1764,2742,True,Anonymous SmogFighter,122.3,51.084899,16.981613,Poland,Wrocław,Tokarska,9
1765,8034,True,Słomniki,240.27,50.229816,20.093224,Poland,Ratajów,,
1766,9856,True,"Klinika ""Przylądek Nadziei""",122.64,51.07442,17.026903,Poland,Wrocław,Spiska,52B
1767,2543,True,Gmina Tarnów,239.76,49.977232,20.902841,Poland,Zgłobice,Krakowska,39
1768,2136,True,Aviva,276.94,49.69334,21.764406,Poland,Krosno,Rynek,18
1769,7792,True,Krosno,272.38,49.698611,21.750472,Poland,Krosno,Jana i Stanisława Magurów,1
1770,8851,True,Związek Gmin Dorzecza Wisłoki,245.86,49.820429,21.388886,Poland,Brzyska,,
1771,9825,True,Związek Gmin Dorzecza Wisłoki,224.44,49.807043,21.434106,Poland,Kołaczyce,Rynek,13
1772,801,True,Krosno,277.42,49.685696,21.79701,Poland,Krosno,Żeromskiego,84B
1773,355,True,NZOZ Remedis,119.9,51.099488,16.941489,Poland,Wrocław,Mińska,5
1774,884,True,Krosno,261.61,49.695728,21.770176,Poland,Krosno,Aleksandra Fredry,12
1775,7542,True,Powiat bieszczadzki,488.82,49.417679,22.572064,Poland,Ustrzyki Dolne,Przemysłowa,16
1776,7901,True,eurobank,124.1,51.09364,16.977073,Poland,Wrocław,Nasturcjowa,7A
1777,885,True,Krosno,278.68,49.696674,21.775551,Poland,Krosno,Prochownia,4A
1778,7972,True,Sanok,299.47,49.550656,22.200812,Poland,Sanok,Jezierskiego,18
1779,880,True,Krosno,269.14,49.719002,21.710457,Poland,Krosno,Wyspiańskiego,20
1780,881,True,Krosno,260.4,49.706635,21.749802,Poland,Krosno,Mikołaja Kopernika,17
1781,7,False,State Environmental Monitoring Station,125.11,51.086225,17.012689,Poland,Wrocław,aleja Wiśniowa,1A
1782,7388,True,Anonymous SmogFighter,311.5,49.68587,21.811435,Poland,Krościenko Wyżne,Marynkowska,34
1783,2406,True,Sanok,295.95,49.547287,22.215269,Poland,Sanok,Stróżowska,8
1784,776,True,eurobank,125.21,51.08712,17.012417,Poland,Wrocław,Powstańców Śląskich,139
1785,681,True,Słomniki,258.38,50.243019,20.081783,Poland,Słomniki,Wolności,4
1786,794,True,Krosno,284.68,49.702713,21.764357,Poland,Krosno,Seweryna Goszczyńskiego,15
1787,709,True,Krosno,258.66,49.71936,21.717846,Poland,Krosno,Rzeszowska,10
1788,8847,True,Związek Gmin Dorzecza Wisłoki,278.44,49.762592,21.589733,Poland,Szebnie,,
1789,2452,True,Sanok,305.95,49.567556,22.166707,Poland,Sanok,Piastowska,45
1790,685,True,Słomniki,262.13,50.244606,20.085999,Poland,Słomniki,Osiedle Świerczewskiego,2b
1791,7795,True,Aviva,124.2,51.078366,17.059426,Poland,Wrocław,Złotostocka,21A
1792,6312,True,eurobank,126.2,51.083934,17.039009,Poland,Wrocław,Gaj,
1793,879,True,Słomniki,237.8,50.25486,20.058128,Poland,Kacice,Kacice,81A
1794,562,True,Słomniki,228.67,50.2318,20.13595,Poland,Waganowice,,
1795,10015,True,CZUJNIK TESTOWY,122.47,51.086712,17.04567,Poland,Wrocław,Hubska,123
1796,2362,True,Sanok,301.44,49.548752,22.238103,Poland,Sanok,Stefana Batorego,66
1797,2542,True,Sanok,289.48,49.55873,22.212232,Poland,Sanok,aleja Szwajcarii,8
1798,9788,True,Aviva,123.54,51.086126,17.056295,Poland,Wrocław,Piękna,56J
1799,2512,True,Sanok,318.73,49.561452,22.206988,Poland,Sanok,Rynek,8
1800,2936,True,Proszowice,226.99,50.186769,20.299912,Poland,Proszowice,,
1801,2855,True,Proszowice,220.55,50.190766,20.28759,Poland,Proszowice,Krakowska,31
1802,2740,True,Proszowice,215.92,50.192348,20.286115,Poland,Proszowice,Tadeusza Kościuszki,15
1803,8927,True,Gmina Jelcz - Laskowice,129.32,51.022338,17.319226,Poland,Jelcz-Laskowice,Prusa,2
1804,7545,True,Powiat bieszczadzki,480.37,49.430815,22.583939,Poland,Ustrzyki Dolne,Bełska,22
1805,8991,True,Sanok,286.93,49.568842,22.196367,Poland,Sanok,Jana Pawła II,25
1806,2426,True,Aviva,211.16,50.192003,20.295509,Poland,Proszowice,3 Maja,61
1807,7957,True,Powiat bieszczadzki,510.21,49.436841,22.576129,Poland,Ustrzyki Dolne,Witolda Gombrowicza,37
1808,8955,True,Gmina Brzyska,223.0,49.850497,21.372065,Poland,Błażkowa,,
1809,6939,True,Proszowice,201.68,50.196718,20.28799,Poland,Proszowice,Parkowa,6
1810,3319,True,Borzęcin (gmina),189.76,50.066978,20.707693,Poland,Borzęcin,,
1811,9670,False,DEFRA UK,88.55,53.042219,-3.002778,United Kingdom,,Victoria Road,63
1812,6947,True,Aviva,118.09,51.099373,17.042883,Poland,Wrocław,Dąbrowskiego,32
1813,2654,True,LEIER SA,233.13,49.982162,20.986631,Poland,Tarnowiec,Tarnowska,60
1814,683,True,Słomniki,272.14,50.280872,20.03233,Poland,Smroków,,
1815,8857,True,Fundacja Lubimy Działać,117.92,51.125734,16.94581,Poland,Wrocław,Dźwirzyńska,3
1816,7544,True,Powiat bieszczadzki,449.12,49.434992,22.603784,Poland,Ustrzyki Dolne,29 Listopada,57
1817,8928,True,Gmina Jelcz - Laskowice,132.5,51.034237,17.317505,Poland,Jelcz-Laskowice,Techników,28
1818,822,True,Anonymous SmogFighter,122.07,51.106439,17.033665,Poland,Wrocław,Widok,2
1819,8926,True,Gmina Jelcz - Laskowice,131.35,51.030729,17.337139,Poland,Jelcz-Laskowice,Oławska,46
1820,7497,False,State Environmental Monitoring Station,260.14,50.675693,18.682065,Poland,Lubliniec,P. Jaronia,15
1821,665,True,Słomniki,264.11,50.266415,20.091625,Poland,Prandocin,,
1822,2882,True,Aviva,115.02,51.135666,16.927239,Poland,Wrocław,Tadeusza Brzozy,10
1823,1127,True,eurobank,124.52,51.111053,17.029436,Poland,Wrocław,Kiełbaśnicza,26/27
1824,7578,True,Aviva,258.07,50.681884,18.670996,Poland,Lubliniec,Wawrzyńca Hajdy,20
1825,10016,True,CZUJNIK TESTOWY,121.15,51.12761,16.970433,Poland,Wrocław,Stefana Drzewieckiego,10
1826,2141,True,Aviva,114.34,51.127037,16.978491,Poland,Wrocław,Lotnicza,7
1827,8929,True,Gmina Jelcz - Laskowice,131.28,51.048342,17.310603,Poland,Miłoszyce,Główna,24
1828,2431,True,Gmina Brzozów,315.38,49.645181,22.042436,Poland,Górki,,
1829,6151,True,Gmina Wolbrom,393.35,50.373085,19.771225,Poland,Wolbrom,Pod Lasem,1
1830,6150,True,Gmina Wolbrom,385.35,50.377669,19.756503,Poland,Wolbrom,Skalska,18
1831,2602,True,Gmina Brzozów,316.59,49.674011,21.962458,Poland,Zmiennica,,
1832,8925,True,Gmina Jelcz - Laskowice,141.32,51.040701,17.350129,Poland,Jelcz-Laskowice,Wincentego Witosa,24
1833,2709,True,Aviva,114.21,51.155483,16.897789,Poland,Wrocław,Arbuzowa,19a
1834,501,True,Anonymous SmogFighter,198.68,50.008575,20.965364,Poland,Tarnów,Głowackiego,78D
1835,10177,False,European Environment Agency,-1.95,52.916915,5.573491,Netherlands,Harich,Trophornsterwei,
1836,2392,True,Gmina Brzozów,320.94,49.666587,22.002171,Poland,Turze Pole,,
1837,2718,True,Zawiercie,341.42,50.479615,19.434695,Poland,Zawiercie,Marii Skłodowskiej-Curie,16
1838,8036,True,Aviva,200.6,50.009457,20.971134,Poland,Tarnów,Kościuszki,32
1839,6149,True,Gmina Wolbrom,376.96,50.385266,19.759112,Poland,Wolbrom,Rynek,24
1840,6152,True,Gmina Wolbrom,381.5,50.383189,19.770955,Poland,Wolbrom,Osiedle Władysława Łokietka,10
1841,8814,True,Zawiercie,342.13,50.480622,19.441531,Poland,Zawiercie,Ignacego Paderewskiego,49
1842,3520,True,Zawiercie,336.78,50.483865,19.431367,Poland,Zawiercie,Leśna,2
1843,6583,True,Aviva,109.56,51.153973,16.928575,Poland,Wrocław,Suwalska,5
1844,8,False,State Environmental Monitoring Station,113.66,51.129378,17.02925,Poland,Wrocław,Wybrzeże Conrada-Korzeniowskiego,18
1845,6153,True,Gmina Wolbrom,374.06,50.387467,19.76126,Poland,Wolbrom,Mariacka,28
1846,9971,True,Zawiercie,334.43,50.488037,19.420611,Poland,Zawiercie,Plac Jarosława Dąbrowskiego,4
1847,6572,True,Borzęcin (gmina),184.26,50.101192,20.698278,Poland,Borzęcin,,
1848,7986,True,Zawiercie,331.85,50.489209,19.420747,Poland,Zawiercie,Marszałkowska,28
1849,1101,True,eurobank,215.68,50.011555,20.983846,Poland,Tarnów,Krakowska,5
1850,2140,True,Aviva,205.36,50.009647,20.993689,Poland,Tarnów,Dąbrowskiego,21
1851,470,True,Anonymous SmogFighter,201.29,50.016205,20.979713,Poland,Tarnów,Grottgera,16
1852,8028,True,Zawiercie,319.74,50.502882,19.393498,Poland,Zawiercie,Mrzygłodzka,135
1853,9080,True,Zawiercie,324.57,50.497603,19.41347,Poland,Zawiercie,11 Listopada,22
1854,2518,True,Zawiercie,333.34,50.494016,19.427698,Poland,Zawiercie,Wierzbowa,48
1855,2839,True,Wirplast-Więcek Spółka Jawna,320.16,50.626256,18.969526,Poland,Babienica,1 Maja,47D
1856,8852,True,Związek Gmin Dorzecza Wisłoki,218.07,49.880163,21.409928,Poland,Brzostek,Rynek,1
1857,2531,True,Zawiercie,340.18,50.492238,19.441769,Poland,Zawiercie,Nowowierzbowa,1
1858,9835,False,State Environmental Monitoring Station,339.96,50.493045,19.439012,Poland,Zawiercie,Nowowierzbowa,16
1859,8024,True,Zawiercie,411.27,50.471813,19.514478,Poland,Zawiercie,Poległych,27
1860,2052,False,State Environmental Monitoring Station,216.07,50.018253,20.992578,Poland,Tarnów,Bł. Ks. Sitko,1
1861,2571,True,Gmina Brzozów,289.71,49.657217,22.078317,Poland,Grabownica Starzeńska,Droga Wojewódzka 886,272
1862,9126,False,State Environmental Monitoring Station,117.35,51.115933,17.141125,Poland,Wrocław,Bartnicza,5
1863,9181,False,Umweltbundesamnt,77.35,51.746848,14.33447,Germany,Cottbus,Gartenstraße,14
1864,474,True,Anonymous SmogFighter,217.89,50.01268,21.023521,Poland,Tarnów,Lwowska,197
1865,65,False,State Environmental Monitoring Station,233.27,50.020169,21.004167,Poland,Tarnów,Bitwy pod Studziankami,5
1866,479,True,Anonymous SmogFighter,202.29,50.027695,20.982796,Poland,Tarnów,Lema,
1867,2464,True,Zawiercie,327.39,50.508196,19.414377,Poland,Zawiercie,Oświatowa,55
1868,2499,True,Powiat brzozowski,300.27,49.689725,22.008072,Poland,Brzozów,Parkowa,20
1869,2625,True,Gmina Brzozów,282.69,49.675567,22.05336,Poland,Humniska,,
1870,2420,True,Gmina Brzozów,291.21,49.682678,22.03347,Poland,Humniska,Droga Wojewódzka 887,805
1871,8027,True,Zawiercie,393.04,50.496025,19.468132,Poland,Zawiercie,Kolorowa,41
1872,9314,False,Umweltbundesamnt,75.68,51.756593,14.327998,Germany,Cottbus,Bahnhofstraße,56
1873,2349,True,Myszków,353.66,50.549164,19.29167,Poland,Myszków,Pińczycka,
1874,2850,True,Zawiercie,382.63,50.493375,19.491194,Poland,Zawiercie,Filaretów,9
1875,2620,True,Powiat brzozowski,305.98,49.693583,22.018403,Poland,Brzozów,Profesora Pańki,1
1876,2573,True,Powiat brzozowski,291.34,49.692699,22.024969,Poland,Brzozów,księdza Bielawskiego,18
1877,2612,True,Powiat brzozowski,298.63,49.697437,22.016322,Poland,Brzozów,Tysiąclecia,27
